TRUE,Luncheon Kingdom: Golden Turnip Recipe 3,Hammer Bro,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Luncheon Kingdom Timer Challenge 1,,Minimum Jump Height:,Long Jump,Backflip/Vault/Side Flip (496),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Dive, Wall Jump","None, Wall Jump",,,,
TRUE,Luncheon Kingdom: Luncheon Kingdom Timer Challenge 2,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: Luncheon Kingdom Timer Challenge 3,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: Beneath the Rolling Vegetables,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Up Throw, Down Throw, Neutral Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: All the Cracks Are Fixed,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Capture, Ground Pound",,,,,
TRUE,Luncheon Kingdom: Taking Notes: Swimming in Magma,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Love Above the Lava,Goomba,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Crazy Cap Store (Luncheon): Shopping in Mount Volbono,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom Slots: Luncheon Kingdom Slots,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Down Throw, Up Throw, Neutral Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Simmering in the Kitchen: A Strong Simmer,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Capture, Outfit",,,,,
TRUE,Simmering in the Kitchen: An Extreme Simmer,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Capture, Outfit",,,,,
TRUE,Luncheon Kingdom: Alcove Behind the Pillars of Magma,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Treasure Beneath the Cheese Rocks,Hammer Bro,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Light the Two Flames,"Fire Bro, Lava Bubble",Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Light the Far-Off Lanterns,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,"Luncheon Kingdom: Bon Appétit, Captain Toad!",Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Treasure Vault: The Treasure Chest in the Veggies,"Lava Bubble, Fire Bro",Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Damage Boost,Capture,,,,
TRUE,Luncheon Kingdom: Caught Hopping at the Volcano!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: Taking Notes: Big Pot Swim,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Magma Swamp: Magma Swamp: Floating and Sinking,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Magma Swamp: Corner of the Magma Swamp,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Narrow Magma Path: Magma Narrow Path,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Narrow Magma Path: Crossing to the Magma,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Fork-Flickin to the Summit: Fork Flickin' to the Summit,Forks,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Up Throw, Neutral Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Fork-Flickin to the Summit: Fork Flickin' Detour,Forks,Minimum Jump Height:,Single Jump (258),Backflip/Vault/Side Flip (496),,,,You dont need the forks capture if you spawn at forks exit
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Spin Throw",Neutral Throw,,,,
,,,Other Required:,Capture,Dive,,,,
TRUE,Shards in the Cheese Rocks: Excavate 'n' Search the Cheese Rocks,Hammer Bro,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Shards in the Cheese Rocks: Climb the Cheese Rocks,Hammer Bro,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Spin Throw, Down Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Spinning Athletics: Spinning Athletics End Goal,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Spin Throw, Down Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Spinning Athletics: Taking Notes: Spinning Athletics,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Ledge Grab,,,,,
TRUE,Luncheon Kingdom: Secret Path to Mount Volbono!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Luncheon Kingdom: A Tourist in the Luncheon Kingdom!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Luncheon Kingdom: Found with Luncheon Kingdom Art,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Luncheon Kingdom: The Rooftop Lantern,"Fire Bro, Lava Bubble",Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Jammin' in the Luncheon Kingdom,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: Mechanic: Repairs Complete!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Outfit,,,,,
TRUE,Luncheon Kingdom: Diving from the Big Pot!,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Hat-and-Seek: Among the Food,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: Luncheon Kingdom: Regular Cup,"Lava Bubble, Forks",Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Wall Jump, Ledge Grab, Capture",,,,,
TRUE,Luncheon Kingdom: Peach in the Luncheon Kingdom,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: From Inside a Bright Stone,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Luncheon Kingdom: Under the Meat Plateau,Lava Bubble,Minimum Jump Height:,Cap Return Jump (400),Single Jump (258),,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Wall Jump,Capture,,,,
TRUE,"Luncheon Kingdom: On Top of a Tall, Tall Roof",,Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,Neutral Throw,,,,,
,,,Other Required:,"Dive, Wall Jump",,,,,
TRUE,Luncheon Kingdom: From a Crack in the Hard Ground,Fire Bro,Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Ground Pound, Damage Boost","Capture, Ground Pound",,,,
TRUE,Luncheon Kingdom: By the Cannon Pointed at the Big Pot,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Luncheon Kingdom: Luncheon Kingdom: Master Cup,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Wall Jump, Ledge Grab, Capture",,,,,
TRUE,Blazing Above the Gears: Stepping Over the Gears,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Blazing Above the Gears: Lanterns on the Gear Steps,Fire Bro,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Volcano Cave Cruising: Volcano Cave Cruisin',,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Volcano Cave Cruising: Volcano Cave and Mysterious Clouds,,Minimum Jump Height:,Cap Return Jump (400),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Lava Island Fly-By: Treasure of the Lava Islands,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Lava Island Fly-By: Flying Over the Lava Islands,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Ruined Kingdom: Battle with the Lord of Lightning!,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Ground Pound, Capture",,,,,
TRUE,Ruined Kingdom: In the Ancient Treasure Chest,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Roulette Tower: Roulette Tower: Climbed,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Capture, Ground Pound",,,,,
TRUE,Roulette Tower: Roulette Tower: Stopped,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Capture, Ground Pound",,,,,
TRUE,Ruined Kingdom: Peach in the Ruined Kingdom,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Ruined Kingdom: Caught on a Big Horn,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Ruined Kingdom: Upon the Broken Arch,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Ruined Kingdom: Rolling Rock on the Battlefield,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Mummy Army: Charging Through an Army,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Mummy Army: The Mummy Army's Curse,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Ledge Grab,Climb,,,,
TRUE,Bowser's Kingdom: Infiltrate Bowser's Castle!,"Pokio, Frog, Uproot, Gushen, Locked behind Default Capture",Minimum Jump Height:,Single Jump (258),Single Jump (258),Cap Return Jump (400),,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,
,,,Other Required:,"Capture, Ground Pound",Ground Pound,"Ground Pound, Dive",,,
TRUE,Bowser's Kingdom: Smart Bombing,"Pokio, Frog, Uproot, Gushen, Locked behind Default Capture",Minimum Jump Height:,Single Jump (258),Single Jump (258),Cap Return Jump (400),,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,
,,,Other Required:,"Ground Pound, Capture",Ground Pound,"Ground Pound, Dive",,,
TRUE,Bowser's Kingdom: Big Broodal Battle,"Pokio, Frog, Uproot, Gushen, Locked behind Default Capture",Minimum Jump Height:,Single Jump (258),Single Jump (258),Cap Return Jump (400),,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,
,,,Other Required:,"Ground Pound, Capture",Ground Pound,"Ground Pound, Dive",,,
TRUE,Bowser's Kingdom: Showdown at Bowser's Castle,"Pokio, Locked behind Default Capture",Minimum Jump Height:,Single Jump (258),Cap Return Jump (400),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Ground Pound, Capture","Ground Pound, Dive",,,,
TRUE,Bowser's Kingdom: Behind the Big Wall,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Treasure Inside the Turret,"Locked behind Default Capture, Frog, Paragoomba, Glydon, Fire Bro, Coin Coffer, Uproot, Shiverian, Gushen, Hammer Bro, Pokio, Parabones, Yoshi, Goomba",Minimum Jump Height:,Single Jump (258),Long Jump,Long Jump,Single Jump (258),Cap Return Jump (400),
,,,Cap Throws that work:,"Neutral Throw, Up Throw",Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",
,,,Other Required:,,,Capture,Ledge Grab,,
TRUE,Bowser's Kingdom: From the Side Above the Castle Gate,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Sunken Treasure in the Moat,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: Past the Moving Wall,Pokio,Minimum Jump Height:,Long Jump,Single Jump (258),Long Jump,Long Jump,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,
,,,Other Required:,None,"Homing Cap, Rainbow Spin",Capture,Dive,,
TRUE,Bowser's Kingdom: Above the Poison Swamp,"Locked behind Default Capture, Pokio",Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Down Throw",,,,
,,,Other Required:,Capture,Dive,,,,
TRUE,Bowser's Kingdom: Knocking Down the Nice Frame,"Locked behind Default Capture, Pokio",Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Down Throw",,,,
,,,Other Required:,Capture,Dive,,,,
TRUE,Bowser's Kingdom: Caught on the Iron Fence,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: On the Giant Bowser Statue's Nose,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Ground Pound, Capture",,,,,
TRUE,Bowser's Kingdom: Inside a Block in the Castle,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: Caught Hopping at Bowser's Castle!,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Exterminate the Ogres!,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Ground Pound, Capture",,,,,
TRUE,Bowser's Kingdom: Bowser's Kingdom Timer Challenge 1,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Taking Notes: Between Spinies,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Stack Up Above the Wall,Goomba,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw, Up Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Hidden Corridor Under the Floor,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: Poking Your Nose in the Plaster Wall,"Locked behind Default Capture, Pokio",Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Poking the Turret Wall,"Locked behind Default Capture, Pokio",Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Poking Your Nose by the Great Gate,Pokio,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Jizo All in a Row,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Underground Jizo,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Found Behind Bars!,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Fishing(?) in Bowser's Castle,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,"Bowser's Kingdom: Good to See You, Captain Toad!",,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Crazy Cap Store (Bowser's): Shopping at Bowser's Castle,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom Treasure Vault: Bowser's Castle Treasure Vault,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Scene in the Folding Screen: Scene of Crossing the Poison Swamp,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Scene in the Folding Screen: Taking Notes: In the Folding Screen,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Spinning Tower: On Top of the Spinning Tower,Pokio,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Spinning Tower: Down and Up the Spinning Tower,Pokio,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Jizo's Great Adventure: Jizo's Big Adventure,Locked behind Default Capture,Minimum Jump Height:,Double Jump (312),Long Jump,Backflip/Vault/Side Flip (496),,,
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Neutral Throw,,,
,,,Other Required:,"Dive, Capture","Wall Jump, Capture","Ledge Grab, Capture",,,
TRUE,Jizo's Great Adventure: Jizo and the Hidden Room,Locked behind Default Capture,Minimum Jump Height:,Double Jump (312),Long Jump,Backflip/Vault/Side Flip (496),,,
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Neutral Throw,,,
,,,Other Required:,"Dive, Capture","Wall Jump, Capture","Ledge Grab, Capture",,,
TRUE,Dashing Above the Clouds: Dashing Above the Clouds,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,,,,,,
TRUE,Dashing Above the Clouds: Dashing Through the Clouds,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Bowser's Kingdom: Sphynx Over Bowser's Castle,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: I Met a Pokio!,Pokio,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Bowser's Kingdom Regular Cup,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: A Rumble Under the Arena Floor,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,"Ground Pound, Capture",,,,,
TRUE,Bowser's Kingdom: Secret Path to Bowser's Castle!,,Minimum Jump Height:,Long Jump,No Jump Needed,,,,
,,,Cap Throws that work:,No Cap Throw Needed,No Cap Throw Needed,,,,
,,,Other Required:,None,Dive,,,,
TRUE,Bowser's Kingdom: Peach in Bowser's Kingdom,Locked behind Default Capture,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Bowser's Kingdom: Found with Bowser's Kingdom Art,,Minimum Jump Height:,Single Jump (258),,,,,
